date,theta1,theta2,OT
4973,0.167764344,12.03681543,12.03681543
4974,0.17724125,12.01487951,12.01487951
4975,0.18595995,11.99408304,11.99408304
4976,0.193942783,11.97440438,11.97440438
4977,0.201211972,11.95582255,11.95582255
4978,0.207789261,11.93831767,11.93831767
4979,0.213695668,11.92187115,11.92187115
4980,0.21895131,11.90646589,11.90646589
4981,0.223575293,11.89208631,11.89208631
4982,0.227585647,11.87871838,11.87871838
4983,0.230999283,11.86634964,11.86634964
4984,0.233831977,11.85496906,11.85496906
4985,0.236098359,11.84456709,11.84456709
4986,0.237811918,11.83513551,11.83513551
4987,0.238985007,11.8266674,11.8266674
4988,0.239628852,11.81915707,11.81915707
4989,0.23975356,11.81259999,11.81259999
4990,0.23936813,11.80699271,11.80699271
4991,0.238480454,11.80233285,11.80233285
4992,0.237097329,11.79861898,11.79861898
4993,0.235224454,11.79585067,11.79585067
4994,0.232866434,11.79402837,11.79402837
4995,0.230026777,11.79315343,11.79315343
4996,0.22670789,11.79322808,11.79322808
4997,0.222911075,11.79425541,11.79425541
4998,0.21863652,11.79623934,11.79623934
4999,0.213883294,11.79918468,11.79918468
5000,0.208649334,11.80309707,11.80309707
5001,0.202931439,11.80798304,11.80798304
5002,0.196725262,11.81385001,11.81385001
5003,0.190025305,11.82070632,11.82070632
5004,0.182824917,11.82856122,11.82856122
5005,0.175116301,11.83742492,11.83742492
5006,0.166890521,11.84730856,11.84730856
5007,0.158137537,11.85822427,11.85822427
5008,0.14884624,11.87018506,11.87018506
5009,0.139004527,11.88320485,11.88320485
5010,0.128599396,11.89729834,11.89729834
5011,0.117617093,11.91248087,11.91248087
5012,0.106043316,11.92876823,11.92876823
5013,0.093863493,11.94617628,11.94617628
5014,0.081063164,11.96472056,11.96472056
5015,0.067628493,11.98441562,11.98441562
5016,0.053546943,12.0052742,12.0052742
5017,0.038808161,12.02730607,12.02730607
5018,0.023405108,12.0505166,12.0505166
5019,0.007335488,12.07490484,12.07490484
5020,-0.009396502,12.10046123,12.10046123
5021,-0.026778082,12.1271648,12.1271648
5022,-0.044785513,12.15497998,12.15497998
5023,-0.063381533,12.18385316,12.18385316
5024,-0.082512843,12.21370927,12.21370927
5025,-0.102107981,12.24444889,12.24444889
5026,-0.122076058,12.27594658,12.27594658
5027,-0.14230688,12.30805102,12.30805102
5028,-0.162672907,12.34058774,12.34058774
5029,-0.18303325,12.37336457,12.37336457
5030,-0.203239503,12.40617961,12.40617961
5031,-0.223142736,12.43883081,12.43883081
5032,-0.242600644,12.47112569,12.47112569
5033,-0.261483781,12.50288973,12.50288973
5034,-0.279680064,12.53397243,12.53397243
5035,-0.297097174,12.56425039,12.56425039
5036,-0.313662959,12.59362768,12.59362768
5037,-0.329324265,12.62203406,12.62203406
5038,-0.344044752,12.64942179,12.64942179
5039,-0.357802225,12.67576188,12.67576188
5040,-0.370585897,12.70104017,12.70104017
5041,-0.382393844,12.72525385,12.72525385
5042,-0.39323078,12.74840827,12.74840827
5043,-0.403106225,12.77051447,12.77051447
5044,-0.412033027,12.7915871,12.7915871
5045,-0.420026216,12.81164286,12.81164286
5046,-0.427102131,12.83069933,12.83069933
5047,-0.433277769,12.84877406,12.84877406
5048,-0.43857031,12.86588397,12.86588397
5049,-0.442996771,12.88204489,12.88204489
5050,-0.446573767,12.89727127,12.89727127
5051,-0.449317346,12.91157599,12.91157599
5052,-0.451242871,12.92497023,12.92497023
5053,-0.452364949,12.93746343,12.93746343
5054,-0.452697387,12.94906324,12.94906324
5055,-0.452253157,12.95977559,12.95977559
5056,-0.451044384,12.96960467,12.96960467
5057,-0.449082334,12.97855298,12.97855298
5058,-0.446377405,12.9866214,12.9866214
5059,-0.442939124,12.99380924,12.99380924
5060,-0.438776139,13.00011427,13.00011427
5061,-0.43389621,13.00553282,13.00553282
5062,-0.4283062,13.01005981,13.01005981
5063,-0.422012062,13.01368878,13.01368878
5064,-0.415018821,13.01641201,13.01641201
5065,-0.407330562,13.01822048,13.01822048
5066,-0.39895041,13.01910402,13.01910402
5067,-0.389880517,13.01905125,13.01905125
5068,-0.380122043,13.01804974,13.01804974
5069,-0.369675156,13.01608597,13.01608597
5070,-0.358539023,13.01314549,13.01314549
5071,-0.34671183,13.0092129,13.0092129
5072,-0.334190807,13.00427206,13.00427206
5073,-0.320972285,12.99830614,12.99830614
5074,-0.307051783,12.99129783,12.99129783
5075,-0.29242414,12.98322958,12.98322958
5076,-0.277083705,12.97408388,12.97408388
5077,-0.261024605,12.96384373,12.96384373
5078,-0.244241105,12.95249308,12.95249308
5079,-0.226728103,12.94001766,12.94001766
5080,-0.208481763,12.92640578,12.92640578
5081,-0.189500353,12.91164961,12.91164961
5082,-0.169785294,12.89574657,12.89574657
5083,-0.149342467,12.87870119,12.87870119
5084,-0.128183788,12.86052731,12.86052731
5085,-0.106329051,12.8412506,12.8412506
5086,-0.08380797,12.82091141,12.82091141
5087,-0.060662329,12.7995677,12.7995677
5088,-0.036948001,12.77729781,12.77729781
5089,-0.012736573,12.75420265,12.75420265
5090,0.011883828,12.73040674,12.73040674
5091,0.036808899,12.70605762,12.70605762
5092,0.061920021,12.68132304,12.68132304
5093,0.087087745,12.65638599,12.65638599
5094,0.11217668,12.63143769,12.63143769
5095,0.137051255,12.60666936,12.60666936
5096,0.161581572,12.58226394,12.58226394
5097,0.185648535,12.55838873,12.55838873
5098,0.209147629,12.53519005,12.53519005
5099,0.231991045,12.51279023,12.51279023
5100,0.254108199,12.4912868,12.4912868
5101,0.275444936,12.47075361,12.47075361
5102,0.295961844,12.45124318,12.45124318
5103,0.315632101,12.43278978,12.43278978
5104,0.334439177,12.41541259,12.41541259
5105,0.352374641,12.39911888,12.39911888
5106,0.36943621,12.38390677,12.38390677
5107,0.385626078,12.36976756,12.36976756
5108,0.400949563,12.35668775,12.35668775
5109,0.415414022,12.34465056,12.34465056
5110,0.429028013,12.33363717,12.33363717
5111,0.441800661,12.32362767,12.32362767
5112,0.453741183,12.31460179,12.31460179
5113,0.464858548,12.30653939,12.30653939
5114,0.475161227,12.29942092,12.29942092
5115,0.48465703,12.29322767,12.29322767
5116,0.493352989,12.287942,12.287942
5117,0.501255293,12.28354747,12.28354747
5118,0.508369242,12.280029,12.280029
5119,0.514699235,12.27737287,12.27737287
5120,0.52024876,12.27556685,12.27556685
5121,0.525020403,12.27460019,12.27460019
5122,0.52901586,12.27446366,12.27446366
5123,0.53223595,12.27514957,12.27514957
5124,0.534680628,12.2766518,12.2766518
5125,0.536349005,12.27896577,12.27896577
5126,0.537239359,12.28208851,12.28208851
5127,0.537349148,12.28601861,12.28601861
5128,0.536675019,12.29075629,12.29075629
5129,0.535212823,12.29630332,12.29630332
5130,0.532957619,12.3026631,12.3026631
5131,0.529903689,12.30984062,12.30984062
5132,0.526044554,12.31784242,12.31784242
5133,0.521372993,12.3266766,12.3266766
5134,0.515881077,12.33635274,12.33635274
5135,0.509560219,12.34688185,12.34688185
5136,0.50240124,12.35827625,12.35827625
5137,0.494394477,12.3705494,12.3705494
5138,0.485529922,12.38371569,12.38371569
5139,0.475797425,12.39779015,12.39779015
5140,0.465186971,12.41278801,12.41278801
5141,0.453689049,12.42872416,12.42872416
5142,0.44129515,12.44561246,12.44561246
5143,0.427998411,12.46346474,12.46346474
5144,0.413794451,12.48228966,12.48228966
5145,0.398682421,12.50209114,12.50209114
5146,0.382666308,12.52286654,12.52286654
5147,0.365756489,12.54460441,12.54460441
5148,0.347971542,12.56728193,12.56728193
5149,0.329340234,12.59086204,12.59086204
5150,0.309903573,12.61529053,12.61529053
5151,0.289716704,12.64049333,12.64049333
5152,0.26885035,12.66637442,12.66637442
5153,0.247391434,12.69281487,12.69281487
5154,0.225442513,12.7196736,12.7196736
5155,0.203119737,12.74679013,12.74679013
5156,0.180549291,12.77398954,12.77398954
5157,0.157862562,12.80108919,12.80108919
5158,0.135190569,12.82790648,12.82790648
5159,0.112658425,12.85426661,12.85426661
5160,0.090380559,12.88000931,12.88000931
5161,0.068457258,12.90499369,12.90499369
5162,0.046972769,12.92910103,12.92910103
5163,0.025994901,12.95223536,12.95223536
5164,0.005575817,12.97432253,12.97432253
5165,-0.01424636,12.99530799,12.99530799
5166,-0.033445507,13.01515412,13.01515412
5167,-0.052005344,13.03383728,13.03383728
5168,-0.069917364,13.05134501,13.05134501
5169,-0.08717898,13.06767356,13.06767356
5170,-0.103791931,13.08282573,13.08282573
5171,-0.119760974,13.09680909,13.09680909
5172,-0.135092827,13.10963461,13.10963461
5173,-0.14979534,13.12131549,13.12131549
5174,-0.163876855,13.1318664,13.1318664
5175,-0.177345722,13.14130272,13.14130272
5176,-0.190209935,13.14964015,13.14964015
5177,-0.20247687,13.15689434,13.15689434
5178,-0.214153092,13.1630806,13.1630806
5179,-0.225244227,13.16821372,13.16821372
5180,-0.235754872,13.17230791,13.17230791
5181,-0.245688537,13.17537661,13.17537661
5182,-0.255047618,13.1774325,13.1774325
5183,-0.263833385,13.17848744,13.17848744
5184,-0.272045975,13.17855241,13.17855241
5185,-0.279684409,13.17763753,13.17763753
5186,-0.286746602,13.17575201,13.17575201
5187,-0.293229385,13.17290414,13.17290414
5188,-0.299128529,13.16910125,13.16910125
5189,-0.304438761,13.16434972,13.16434972
5190,-0.309153796,13.15865494,13.15865494
5191,-0.313266352,13.15202124,13.15202124
5192,-0.316768181,13.14445192,13.14445192
5193,-0.319650082,13.13594914,13.13594914
5194,-0.321901929,13.12651394,13.12651394
5195,-0.323512686,13.11614615,13.11614615
5196,-0.324470437,13.10484438,13.10484438
5197,-0.324762401,13.09260592,13.09260592
5198,-0.324374965,13.07942679,13.07942679
5199,-0.323293721,13.0653016,13.0653016
5200,-0.321503506,13.05022365,13.05022365
5201,-0.318988465,13.03418483,13.03418483
5202,-0.315732136,13.01717573,13.01717573
5203,-0.311717559,12.99918568,12.99918568
5204,-0.306927434,12.98020291,12.98020291
5205,-0.301344337,12.96021476,12.96021476
5206,-0.294951004,12.93920798,12.93920798
5207,-0.287730721,12.91716923,12.91716923
5208,-0.27966785,12.89408572,12.89408572
5209,-0.270748505,12.86994606,12.86994606
5210,-0.260961449,12.84474142,12.84474142
5211,-0.250299232,12.81846709,12.81846709
5212,-0.238759626,12.79112435,12.79112435
5213,-0.226347371,12.76272287,12.76272287
5214,-0.213076253,12.73328354,12.73328354
5215,-0.198971449,12.70284168,12.70284168
5216,-0.184072018,12.67145052,12.67145052
5217,-0.16843331,12.63918459,12.63918459
5218,-0.152128921,12.60614245,12.60614245
5219,-0.135251751,12.57244835,12.57244835
5220,-0.11791363,12.5382518,12.5382518
5221,-0.100243126,12.50372483,12.50372483
5222,-0.082381379,12.46905643,12.46905643
5223,-0.064476206,12.43444469,12.43444469
5224,-0.046675196,12.40008753,12.40008753
5225,-0.029118765,12.36617338,12.36617338
5226,-0.011934188,12.33287322,12.33287322
5227,0.004768636,12.30033492,12.30033492
5228,0.020899395,12.26868037,12.26868037
5229,0.03638767,12.23800522,12.23800522
5230,0.051181746,12.20838054,12.20838054
5231,0.065246482,12.1798558,12.1798558
5232,0.078560723,12.15246243,12.15246243
5233,0.091114642,12.12621739,12.12621739
5234,0.102907268,12.10112654,12.10112654
5235,0.113944314,12.07718751,12.07718751
5236,0.124236367,12.0543921,12.0543921
5237,0.133797421,12.0327282,12.0327282
5238,0.142643725,12.01218127,12.01218127
5239,0.150792888,11.99273544,11.99273544
5240,0.15826321,11.97437436,11.97437436
5241,0.16507317,11.95708182,11.95708182
5242,0.171241057,11.94084211,11.94084211
5243,0.176784702,11.92564036,11.92564036
5244,0.181721279,11.91146271,11.91146271
5245,0.186067168,11.89829641,11.89829641
5246,0.189837864,11.88612988,11.88612988
5247,0.193047912,11.87495274,11.87495274
5248,0.19571086,11.86475578,11.86475578
5249,0.197839236,11.85553096,11.85553096
5250,0.199444532,11.84727138,11.84727138
5251,0.200537192,11.83997119,11.83997119
5252,0.201126611,11.83362561,11.83362561
5253,0.20122113,11.82823084,11.82823084
5254,0.200828039,11.82378405,11.82378405
5255,0.199953573,11.82028331,11.82028331
5256,0.198602918,11.81772758,11.81772758
5257,0.196780204,11.8161167,11.8161167
5258,0.194488512,11.81545131,11.81545131
5259,0.191729864,11.81573288,11.81573288
5260,0.188505229,11.8169637,11.8169637
5261,0.184814518,11.81914683,11.81914683
5262,0.180656583,11.82228616,11.82228616
5263,0.176029215,11.82638633,11.82638633
5264,0.170929149,11.83145282,11.83145282
5265,0.165352065,11.8374919,11.8374919
5266,0.159292597,11.84451063,11.84451063
5267,0.152744354,11.85251691,11.85251691
5268,0.145699933,11.86151942,11.86151942
5269,0.138150965,11.87152762,11.87152762
5270,0.130088163,11.88255172,11.88255172
5271,0.121501395,11.89460263,11.89460263
5272,0.11237979,11.90769182,11.90769182
5273,0.102711877,11.92183124,11.92183124
5274,0.092485777,11.93703307,11.93703307
5275,0.081689456,11.95330942,11.95330942
5276,0.070311063,11.97067199,11.97067199
5277,0.05833937,11.98913149,11.98913149
5278,0.045764342,12.00869694,12.00869694
5279,0.032577869,12.02937474,12.02937474
5280,0.018774682,12.0511675,12.0511675
5281,0.004353495,12.07407255,12.07407255
5282,-0.010681609,12.09808011,12.09808011
5283,-0.026319551,12.12317114,12.12317114
5284,-0.0425404,12.14931486,12.14931486
5285,-0.059313371,12.17646606,12.17646606
5286,-0.076594817,12.2045624,12.2045624
5287,-0.094326447,12.23352201,12.23352201
5288,-0.112434077,12.26324178,12.26324178
5289,-0.13082728,12.29359694,12.29359694
5290,-0.149400295,12.32444224,12.32444224
5291,-0.168034418,12.35561528,12.35561528
5292,-0.186601882,12.38694179,12.38694179
5293,-0.204970924,12.41824248,12.41824248
5294,-0.223011433,12.44934077,12.44934077
5295,-0.240600428,12.48007021,12.48007021
5296,-0.25762664,12.51028056,12.51028056
5297,-0.273993708,12.53984207,12.53984207
5298,-0.289621796,12.56864751,12.56864751
5299,-0.304447753,12.59661224,12.59661224
5300,-0.318424144,12.62367268,12.62367268
5301,-0.331517541,12.64978386,12.64978386
5302,-0.343706446,12.67491645,12.67491645
5303,-0.354979147,12.69905375,12.69905375
5304,-0.365331693,12.72218884,12.72218884
5305,-0.374766099,12.74432207,12.74432207
5306,-0.383288835,12.765459,12.765459
5307,-0.390909571,12.78560865,12.78560865
5308,-0.397640198,12.80478217,12.80478217
5309,-0.403494044,12.82299178,12.82299178
5310,-0.408485285,12.84024999,12.84024999
5311,-0.412628497,12.85656902,12.85656902
5312,-0.415938317,12.87196036,12.87196036
5313,-0.418429201,12.88643447,12.88643447
5314,-0.42011524,12.90000059,12.90000059
5315,-0.421010035,12.91266658,12.91266658
5316,-0.4211266,12.92443889,12.92443889
5317,-0.420477299,12.93532249,12.93532249
5318,-0.419073797,12.94532086,12.94532086
5319,-0.416927027,12.95443601,12.95443601
5320,-0.414047163,12.96266851,12.96266851
5321,-0.410443603,12.97001752,12.97001752
5322,-0.406124947,12.97648084,12.97648084
5323,-0.401098988,12.98205496,12.98205496
5324,-0.395372696,12.98673509,12.98673509
5325,-0.388952202,12.99051525,12.99051525
5326,-0.381842792,12.99338828,12.99338828
5327,-0.374048892,12.99534594,12.99534594
5328,-0.365574061,12.99637892,12.99637892
5329,-0.356420989,12.99647697,12.99647697
5330,-0.346591496,12.9956289,12.9956289
5331,-0.33608655,12.99382273,12.99382273
5332,-0.324906287,12.99104572,12.99104572
5333,-0.313050054,12.98728456,12.98728456
5334,-0.300516477,12.98252547,12.98252547
5335,-0.28730356,12.9767544,12.9767544
5336,-0.273408816,12.96995729,12.96995729
5337,-0.258829466,12.96212035,12.96212035
5338,-0.243562688,12.95323049,12.95323049
5339,-0.227605963,12.94327579,12.94327579
5340,-0.210957514,12.93224619,12.93224619
5341,-0.193616879,12.92013427,12.92013427
5342,-0.175585627,12.9069363,12.9069363
5343,-0.156868257,12.89265346,12.89265346
5344,-0.137473275,12.87729337,12.87729337
5345,-0.117414485,12.8608719,12.8608719
5346,-0.096712454,12.84341515,12.84341515
5347,-0.075396126,12.82496172,12.82496172
5348,-0.053504484,12.80556496,12.80556496
5349,-0.031088113,12.78529508,12.78529508
5350,-0.00821045,12.76424087,12.76424087
5351,0.015051534,12.74251053,12.74251053
5352,0.038607507,12.72023132,12.72023132
5353,0.062355031,12.69754767,12.69754767
5354,0.086182004,12.67461766,12.67461766
5355,0.109970197,12.65160792,12.65160792
5356,0.133599567,12.62868743,12.62868743
5357,0.15695285,12.60602099,12.60602099
5358,0.179919848,12.58376313,12.58376313
5359,0.202400912,12.56205309,12.56205309
5360,0.224309288,12.54101151,12.54101151
5361,0.245572238,12.52073882,12.52073882
5362,0.266131046,12.50131518,12.50131518
5363,0.28594016,12.4828017,12.4828017
5364,0.304965771,12.46524244,12.46524244
5365,0.323184102,12.44866684,12.44866684
5366,0.340579639,12.43309219,12.43309219
5367,0.357143438,12.41852607,12.41852607
5368,0.372871623,12.40496851,12.40496851
5369,0.387764083,12.39241383,12.39241383
5370,0.401823404,12.38085219,12.38085219
5371,0.415054,12.37027088,12.37027088
5372,0.427461424,12.36065532,12.36065532
5373,0.439051844,12.35198987,12.35198987
5374,0.449831632,12.34425843,12.34425843
5375,0.459807067,12.33744493,12.33744493
5376,0.468984107,12.3315337,12.3315337
5377,0.477368236,12.32650973,12.32650973
5378,0.484964347,12.32235888,12.32235888
5379,0.491776668,12.31906808,12.31906808
5380,0.497808712,12.31662537,12.31662537
5381,0.503063249,12.31502004,12.31502004
5382,0.507542289,12.31424269,12.31424269
5383,0.511247076,12.31428527,12.31428527
5384,0.514178092,12.3151411,12.3151411
5385,0.516335058,12.31680492,12.31680492
5386,0.517716946,12.3192729,12.3192729
5387,0.518321989,12.32254264,12.32254264
5388,0.518147691,12.32661321,12.32661321
5389,0.517190846,12.33148511,12.33148511
5390,0.515447548,12.33716026,12.33716026
